6 . CHANDRA PRAKASH ATREY,M PBI 1764,0.53%
ELECTORS : 551746 VOTERS  : 340780,POLL PERCENTAGE  : 61.76%  VALID VOTES ,: 333849
Constituency  : 82 . MUZAFFARNAGAR,"",""
1 . VIJAY PAL SINGH,M CPI 203193,54.12%
2 . CHARAN SINGH,M BKD 152914,40.73%
3 . LATAFAT ALI KHAN,M IND 5893,1.57%
4 . CHOTA,M MUM 4061,1.08%
5 . SHAMIM,M IND 3776,1.01%
6 . SHAKUNTLA PUNDRIKAKSH,M IND 3215,0.86%
7 . AMIRUDDIN,M IND 2408,0.64%
ELECTORS : 538144 VOTERS  : 382202,POLL PERCENTAGE  : 71.02%  VALID VOTES ,: 375460
Constituency  : 83 . KAIRANA,"",""
1 . SHAFQUAT JANG,M INC 162276,52.36%
2 . GHAYOOR ALI KHAN,M BKD 89510,28.88%
3 . RAMJI LAL VERMA,M BJS 29439,9.50%
4 . CHATUR SAIN,M IND 8563,2.76%
5 . BABU RAM,M SSP 8352,2.70%
rptDetailedResults - 82 of  95,189,""


Utta,r Pradesh,""
6 . VED PRAKASH,M PBI 5368,1.73%
7 . PHAGGU,M IND 4389,1.42%
8 . PADAM SINGH,M IND 2008,0.65%
ELECTORS : 560709 VOTERS  : 317198,POLL PERCENTAGE  : 56.57%  VALID VOTES ,: 309905
Constituency  : 84 . SAHARANPUR (SC),"",""
1 . SUNDER LALL,M INC 185199,75.37%
2 . RAM SINGH,M NCO 37809,15.39%
3 . SANGAT SINGH,M BKD 20369,8.29%
4 . OM PRAKASH,M SSP 2354,0.96%
ELECTORS : 541422 VOTERS  : 250997,POLL PERCENTAGE  : 46.36%  VALID VOTES ,: 245731
Constituency  : 85 . DEHRA DUN,"",""
1 . MULKI RAJ,M INC 190160,68.48%
2 . NITYA NAND SWAMI,M BJS 48635,17.51%
3 . RAO MAHMOOD AHMAD KHAN,M BKD 12375,4.46%
4 . MAHATMA RAM DASS,M IND 6351,2.29%
5 . BABU RAM GUPTA,M IND 4798,1.73%
6 . YASHPAL SINGH,M IND 4447,1.60%
7 . KULA NAND,M IND 3407,1.23%
8 . SHYAM LALL,M IND 2646,0.95%
9 . SARJEETALI KHAN,M IND 1933,0.70%
10 . GAJENDRA SINGH,M IND 1898,0.68%
11 . VAIDYA JAGDISH SHASTRI,M IND 1031,0.37%
ELECTORS : 514650 VOTERS  : 284188,POLL PERCENTAGE  : 55.22%  VALID VOTES ,: 277681
We,st Bengal,""
Constituency  : 1 . COOCH BEHAR (SC),"",""
1 . BENOY KRISHNA DASCHOWDHURY,M INC 150869,43.38%
2 . NAGENDRA NATH ROY,M CPM 80265,23.08%
3 . AMARENDRANATH ROY PRODHAN,M FBL 77090,22.17%
4 . PRASENJIT BARMAN,M NCO 34874,10.03%
5 . RABINDRANATH SARKER,M IND 4660,1.34%
ELECTORS : 565683 VOTERS  : 359788,POLL PERCENTAGE  : 63.60%  VALID VOTES ,: 347758
Constituency  : 2 . JALPAIGURI (ST),"",""
1 . TUNA ORAON,M INC 113104,39.17%
2 . BIRSEN KUJAR,M CPM 60137,20.82%
3 . STEPHEN KUJAR,M RSP 40443,14.00%
4 . GANGA RAM ORAON,M SSP 26098,9.04%
5 . RAPHAEL TOPPO,M IND 22141,7.67%
6 . BIRENDRA NATH KATHAM,M NCO 15763,5.46%
7 . SOMA ORAON,M IND 11097,3.84%
ELECTORS : 488587 VOTERS  : 306173,POLL PERCENTAGE  : 62.66%  VALID VOTES ,: 288783
Constituency  : 3 . DARJEELING,"",""
rptDetailedResults - 83 of  95,190,""


We,st Bengal,""
1 . RATANLALL BRAHMAN,M CPM 84408,33.19%
2 . GURUNG G. S.,M IGL 72131,28.36%
3 . MAITREYEE BASU,M IND 66035,25.97%
4 . THAKUR PRASAD,M IND 16946,6.66%
5 . AMAL KUMAR BHATTACHARYA,M PSP 14793,5.82%
ELECTORS : 502303 VOTERS  : 268931,POLL PERCENTAGE  : 53.54%  VALID VOTES ,: 254313
Constituency  : 4 . RAIGANJ,"",""
1 . SIDHARTHA SANKAR RAY,M INC 147360,49.55%
2 . SUBODH SEN,M CPM 83353,28.03%
3 . NIRMAL KUMAR BASU,M FBL 34956,11.75%
4 . MUZAFFAR HUSSAIN,M NCO 18962,6.38%
5 . MD. SALIMUDDIN,M PSP 12786,4.30%
ELECTORS : 568200 VOTERS  : 311567,POLL PERCENTAGE  : 54.83%  VALID VOTES ,: 297417
Constituency  : 5 . BALURGHAT (SC),"",""
1 . RASENDRA NATH BARMAN,M INC 159896,47.58%
2 . PIJUSH KANTI DAS,M CPM 74618,22.20%
3 . PALASH BARMAN,M RSP 54612,16.25%
4 . BISWAS JIABIN KRISHNA,M CPI 35140,10.46%
5 . JATINDRA NATH PRAMANIK,M NCO 11784,3.51%
ELECTORS : 496362 VOTERS  : 349541,POLL PERCENTAGE  : 70.42%  VALID VOTES ,: 336050
Constituency  : 6 . MALDA,"",""
1 . DINESH CHANDRAJOARDER,M CPM 137071,41.94%
2 . UMA ROY,M INC 103305,31.61%
3 . AZIMUDDIN SARKER,M NCO 53289,16.30%
4 . SEIKH SIDDIQUE,M CPI 33185,10.15%
ELECTORS : 492836 VOTERS  : 340623,POLL PERCENTAGE  : 69.11%  VALID VOTES ,: 326850
Constituency  : 7 . JANGIPUR,"",""
1 . LUTFAL HAQUE,M INC 104170,34.66%
2 . BARUN ROY,M RSP 54814,18.24%
3 . JOYNAL ABEDIN,M CPM 53026,17.64%
4 . A. K. HAZIKUL ALAM,M IND 44211,14.71%
5 . DASGUPTA SUKOMAL,M SUC 28384,9.44%
6 . BISWAS TANURAN NABI,M NCO 8403,2.80%
7 . KRISHNA KRIPAL SATIAR,M IND 5023,1.67%
8 . M. A HANNAN ALHAJ,M IND 2553,0.85%
ELECTORS : 556704 VOTERS  : 317319,POLL PERCENTAGE  : 57.00%  VALID VOTES ,: 300584
Constituency  : 8 . MURSHIDABAD,"",""
1 . CHOWDHURY ABU TALEB,M IND 93716,34.38%
2 . SYED BADRUDDUJA,M IND 73334,26.90%
3 . SYED KAZIM ALI MEERZA,M IND 45307,16.62%
4 . KRISHNADAS CHATTOPADHYAY,M BJS 43641,16.01%
5 . SAILENDRA NATH ADHICARY,M SSP 16607,6.09%
rptDetailedResults - 84 of  95,191,""


We,st Bengal,""
ELECTORS : 498691 VOTERS  : 287999,POLL PERCENTAGE  : 57.75%  VALID VOTES ,: 272605
Constituency  : 9 . BERHAMPORE,"",""
1 . TRIDIB CHOUDHURI,M RSP 75316,25.42%
2 . KARIM REZAUL,M INC 64559,21.79%
3 . KHONDKAR NAZRUL HAQUE,M IND 58262,19.67%
4 . SANTOSH KUMAR BHATTACHARYYA,M CPM 45177,15.25%
5 . MUHAMMED KHUDA BUKHSH,M IND 30752,10.38%
6 . AJIT KUMAR MOITRA,M BJS 22179,7.49%
ELECTORS : 538838 VOTERS  : 312302,POLL PERCENTAGE  : 57.96%  VALID VOTES ,: 296245
Constituency  : 10 . KRISHNANAGAR,"",""
1 . RENUPADA DAS,M CPM 108872,36.96%
2 . ILA PAL CHAUDHURI,M INC 75241,25.55%
3 . MOZAFFAR HOSSAIN BISWAS,M IND 44429,15.08%
4 . S. M. FAZLUR RAHMAN,M NCO 38863,13.19%
5 . NRISINGHA PRASAD SARKAR,M BAC 27129,9.21%
ELECTORS : 503387 VOTERS  : 312342,POLL PERCENTAGE  : 62.05%  VALID VOTES ,: 294534
Constituency  : 11 . NABADWIP (SC),"",""
1 . BIBHA GHOSH,M CPM 176543,46.88%
2 . PROMOTHA RANJAN THAKUR,M INC 165943,44.06%
3 . BEJOY KRISHNA SARKAR,M NCO 20111,5.34%
4 . RAJENDA NATH BISWAS,M BAC 13995,3.72%
ELECTORS : 576005 VOTERS  : 391659,POLL PERCENTAGE  : 68.00%  VALID VOTES ,: 376592
Constituency  : 12 . BARASAT,"",""
1 . RANENDRA NATH SEN,M CPI 111806,33.29%
2 . HEMANTA GANGOPADHYAY,M CPM 102567,30.54%
3 . C. F. ALI,M IND 65000,19.35%
4 . DIJESH CHANDRA CHATTERJEE,M BAC 35176,10.47%
5 . AMARENDRA NATH BHATTACHARJEE,M NCO 21309,6.34%
ELECTORS : 545889 VOTERS  : 349894,POLL PERCENTAGE  : 64.10%  VALID VOTES ,: 335858
Constituency  : 13 . BASIRHAT,"",""
1 . A. K. M. ISHAQUE,M INC 128640,41.26%
2 . MD. ABDULLARASUL,M CPM 73730,23.65%
3 . MOHAMMAD ELIAS,M CPI 53755,17.24%
4 . K. ABUBACKAR MAKKAR,M IND 40284,12.92%
5 . BIJESH CHANDRA SEN,M NCO 10620,3.41%
6 . PHANI DUTTA,M IND 4775,1.53%
ELECTORS : 537387 VOTERS  : 323367,POLL PERCENTAGE  : 60.17%  VALID VOTES ,: 311804
Constituency  : 14 . JOYNAGAR (SC),"",""
1 . SAKTI KUMAR SARKAR,M INC 158943,41.61%
2 . NIRMAL KUMAR SINHA,M CPM 84707,22.18%
3 . CHITTARANJAN ROY,M SUC 76423,20.01%
rptDetailedResults - 85 of  95,192,""


We,st Bengal,""
4 . SANTOSH KAYAL,M RSP 41001,10.73%
5 . RANABIR BARMAN,M IND 14305,3.74%
6 . HARIPADA MANDAL,M BAC 6604,1.73%
ELECTORS : 561119 VOTERS  : 393696,POLL PERCENTAGE  : 70.16%  VALID VOTES ,: 381983
Constituency  : 15 . MATHURAPUR (SC),"",""
1 . MADHURJYA HALDAR,M CPM 111656,27.02%
2 . BIMALENDU SEKHAR NASKAR,M INC 110071,26.64%
3 . KANSARI HALDAR,M CPI 91688,22.19%
4 . ASIS KUMAR SINGHA,M BAC 63651,15.40%
5 . PARESH KOYAL,M NCO 36129,8.74%
ELECTORS : 577659 VOTERS  : 431325,POLL PERCENTAGE  : 74.67%  VALID VOTES ,: 413195
Constituency  : 16 . DIAMOND HARBOUR,"",""
1 . JYOTIRMOY BASU,M CPM 204987,53.35%
2 . AMBAR PROSAD BANDOPADHAYA,M INC 131651,34.27%
3 . AZIZ SHAIK,M IND 24727,6.44%
4 . ALISUP RAHAMAN,M FBL 15419,4.01%
5 . SUDHANSU BHUSAN DAS,M NCO 7413,1.93%
ELECTORS : 569286 VOTERS  : 396845,POLL PERCENTAGE  : 69.71%  VALID VOTES ,: 384197
Constituency  : 17 . ALIPORE,"",""
1 . INDRAJIT GUPTA,M CPI 173795,49.00%
2 . KAMAL SARKAR,M CPM 146837,41.40%
3 . AMIYA NATH BOSE,M IND 34081,9.61%
ELECTORS : 642566 VOTERS  : 368717,POLL PERCENTAGE  : 57.38%  VALID VOTES ,: 354713
Constituency  : 18 . BARRACKPORE,"",""
1 . MD. ISMAIL,M CPM 284590,56.29%
2 . RENU CHAKRABORTY,M CPI 200815,39.72%
3 . JAGANNATH PANDAY,M NCO 20195,3.99%
ELECTORS : 760565 VOTERS  : 522103,POLL PERCENTAGE  : 68.65%  VALID VOTES ,: 505600
Constituency  : 19 . CALCUTTA NORTH WES,T,""
1 . ASOKE KUMAR SEN,M INC 144055,57.27%
2 . PRASANTA KUMAR SUR,M CPM 70776,28.14%
3 . HARI PADA BHARATI,M BJS 34397,13.67%
4 . BINDU PRASAD GUPTA,M IND 2316,0.92%
ELECTORS : 629041 VOTERS  : 257684,POLL PERCENTAGE  : 40.96%  VALID VOTES ,: 251544
Constituency  : 20 . CALCUTTA NORTH EAST,"",""
1 . HIREN MUKHERJEE,M CPI 113230,40.34%
2 . PIYUS KANTI DAS GUPTA,M CPM 110939,39.53%
3 . BALAI CHANDRA PAUL,M NCO 56490,20.13%
ELECTORS : 538997 VOTERS  : 292503,POLL PERCENTAGE  : 54.27%  VALID VOTES ,: 280659
Constituency  : 21 . CALCUTTA SOUTH,"",""
rptDetailedResults - 86 of  95,193,""


We,st Bengal,""
1 . PRIYA RANJANDAS MUNSI,M INC 144952,50.65%
2 . GANESH GHOSH,M CPM 122913,42.95%
4 . GOBIND LAL BANERJEE,M NCO 9971,3.48%
3 . ASHUTOSH BANERJEE,M SUC 8333,2.91%
ELECTORS : 501831 VOTERS  : 296088,POLL PERCENTAGE  : 59.00%  VALID VOTES ,: 286169
Constituency  : 22 . HOWRAH,"",""
1 . SAMAR MUKHERJEE,M CPM 150917,47.70%
2 . MRITYUNJOY BANERJEE,M INC 125875,39.78%
3 . SHYAM SUNDAR GUPTA,M FBL 22464,7.10%
4 . DEV SADHAN BASU,M NCO 17154,5.42%
ELECTORS : 599034 VOTERS  : 330787,POLL PERCENTAGE  : 55.22%  VALID VOTES ,: 316410
Constituency  : 23 . ULUBERIA,"",""
1 . SHYAMAPRASANNA BHATTACHARYYA,M CPM 176192,45.93%
2 . MURARI MOHAN MANNA,M INC 123472,32.19%
3 . AMAR PRASAD CHAKRAVARTY,M FBL 59050,15.39%
4 . JUGAL KISHORE MANDAL,M NCO 24914,6.49%
ELECTORS : 552167 VOTERS  : 396925,POLL PERCENTAGE  : 71.88%  VALID VOTES ,: 383628
Constituency  : 24 . SERAMPORE,"",""
1 . DINENDRA NATH BHATTACHARYYA,M CPM 167530,48.94%
2 . JADU GOPAL SEN,M CPI 105072,30.70%
3 . BIMAL KANTI GHOSH,M NCO 61641,18.01%
4 . MANIK CHANDRA SIT,M IND 8045,2.35%
ELECTORS : 551119 VOTERS  : 360050,POLL PERCENTAGE  : 65.33%  VALID VOTES ,: 342288
Constituency  : 25 . HOOGHLY,"",""
1 . BIJOY KRISHNA MODAK,M CPM 202672,47.47%
2 . PHANI GHOSH,M INC 171201,40.10%
3 . CHITTA BASU,M FBL 29457,6.90%
4 . PRABHAT KUMAR PALIT,M NCO 23630,5.53%
ELECTORS : 630767 VOTERS  : 441659,POLL PERCENTAGE  : 70.02%  VALID VOTES ,: 426960
Constituency  : 26 . ARAMBAGH,"",""
1 . MANORANJAN HAZRA,M CPM 137842,40.84%
2 . SANTI MOHAN RAY,M INC 115622,34.25%
3 . PRATAPCHANDRA CHUNDER,M NCO 58928,17.46%
4 . SASANKA BOSE,M FBL 25144,7.45%
ELECTORS : 523073 VOTERS  : 354073,POLL PERCENTAGE  : 67.69%  VALID VOTES ,: 337536
Constituency  : 27 . GHATAL,"",""
1 . JAGADISH BHATTACHARYYA,M CPM 128366,35.71%
2 . PARIHAL GHOSH,M INC 127044,35.34%
3 . KAR PRABHAT,M CPI 62824,17.48%
4 . SURENDRA NATH GHORAI,M BAC 20513,5.71%
5 . RAMDAS RAMANUJ DAS MAHANTA,M NCO 16403,4.56%
rptDetailedResults - 87 of  95,194,""


We,st Bengal,""
6 . GOBARDHAN DEV,M IND 4306,1.20%
ELECTORS : 509019 VOTERS  : 372171,POLL PERCENTAGE  : 73.12%  VALID VOTES ,: 359456
Constituency  : 28 . TAMLUK,"",""
1 . SATIS CHANDRA SAMANTA,M BAC 142294,36.15%
2 . ARUNA ASAF ALI,M CPI 135023,34.30%
3 . SATYA GOPAL MISRA,M CPM 58872,14.96%
4 . SUBODH CHANDRA MAITI,M NCO 53456,13.58%
5 . GOBINDA BHOWMIK,M IND 3988,1.01%
ELECTORS : 552570 VOTERS  : 408393,POLL PERCENTAGE  : 73.91%  VALID VOTES ,: 393633
Constituency  : 29 . CONTAI,"",""
1 . SAMAR GUHA,M PSP 141540,41.70%
2 . ABHA MAITY,M NCO 71181,20.97%
3 . SOM NATH BHATTACHARYYA,M CPM 61082,18.00%
4 . BASANTA KUMAR DAS,M INC 39817,11.73%
5 . BIMALA NANDA SASMAL,M IND 25768,7.59%
ELECTORS : 534463 VOTERS  : 360838,POLL PERCENTAGE  : 67.51%  VALID VOTES ,: 339388
Constituency  : 30 . MIDNAPORE,"",""
1 . SUBODH CHANDRA HANSDA,M INC 140326,40.28%
2 . CHOUBEY NARAYAN,M CPI 118317,33.96%
3 . SUBHENDU ROY,M CPM 39569,11.36%
4 . KRISHNA DAS ROY,M NCO 29985,8.61%
5 . BINOYENDRA NATH DASGUPTA,M BAC 20193,5.80%
ELECTORS : 529679 VOTERS  : 364697,POLL PERCENTAGE  : 68.85%  VALID VOTES ,: 348390
Constituency  : 31 . JHARGRAM (ST),"",""
1 . AMIYA KUMAR KISKU,M INC 102762,30.23%
2 . JADU NATH KISKU,M CPM 88069,25.91%
3 . DAKHIN MURMU,M JKP 54931,16.16%
4 . ISWAR MANDI,M SSP 48120,14.16%
5 . FAKIR TUDU,M NCO 24609,7.24%
6 . PARAMANANDA SINGH,M BAC 21448,6.31%
ELECTORS : 528392 VOTERS  : 359606,POLL PERCENTAGE  : 68.06%  VALID VOTES ,: 339939
Constituency  : 32 . PURULIA,"",""
1 . DEBENDRA NATH MAHATA,M INC 130264,51.80%
2 . BHAJAHARI MAHATO,M LSS 54221,21.56%
3 . NITYA RANJAN KUMBHAKAR,M NCO 23970,9.53%
4 . SURESWAR SAHU,M FBL 22994,9.14%
5 . LAKHAN CHANDRA MAHATO,M BJS 11458,4.56%
6 . TIKARAM MAJHI,M JKP 8546,3.40%
ELECTORS : 539571 VOTERS  : 263046,POLL PERCENTAGE  : 48.75%  VALID VOTES ,: 251453
Constituency  : 33 . BANKURA,"",""
1 . SANKAR NARAYAN SINGH DEO,M INC 81144,33.01%
rptDetailedResults - 88 of  95,195,""


We,st Bengal,""
2 . MAHADEB MUKHERJEE,M CPM 55646,22.64%
3 . J . M . BISWAS,M CPI 46723,19.01%
4 . HARIDAS MISTRA,M BAC 29576,12.03%
5 . BOSE JYOTI PROSAD,M NCO 14662,5.96%
6 . BHUTNATH MAHANTA,M HMS 9755,3.97%
7 . CHITTA BHUSAN DASGUPTA,M LSS 8306,3.38%
ELECTORS : 545829 VOTERS  : 262110,POLL PERCENTAGE  : 48.02%  VALID VOTES ,: 245812
Constituency  : 34 . VISHNUPUR (SC),"",""
1 . AJIT KUMAR SAHA,M CPM 98438,33.29%
2 . KHAN GURU PADA,M INC 95978,32.46%
3 . KRISHNA CHANDRA DULEY,M BAC 42553,14.39%
4 . INDRAJIT TANGI,M CPI 40053,13.54%
5 . DR. PASHUPATI MANDAL,M NCO 18704,6.32%
ELECTORS : 535867 VOTERS  : 316885,POLL PERCENTAGE  : 59.14%  VALID VOTES ,: 295726
Constituency  : 35 . AUSGRAM (SC),"",""
1 . HALDER KRISHNA CHANDRA,M CPM 160100,46.40%
2 . MAHADEB SAHA,M BAC 69188,20.05%
3 . RAM PANCHANAN,M CPI 57387,16.63%
4 . DAS SANKAR,M NCO 54399,15.77%
5 . NIMAI SAHA,M IND 3956,1.15%
ELECTORS : 629094 VOTERS  : 363981,POLL PERCENTAGE  : 57.86%  VALID VOTES ,: 345030
Constituency  : 36 . ASANSOL,"",""
1 . ROBIN SEN,M CPM 132268,49.38%
2 . NARAYAN CHOUDHURY,M INC 98608,36.81%
3 . DEVEN SEN,M SSP 21364,7.98%
4 . ATULYA GHOSH,M NCO 8144,3.04%
5 . SOHAN PRASAD VERMA,M BAC 4606,1.72%
6 . YAR MOHAMMAD,M IND 2880,1.08%
ELECTORS : 542914 VOTERS  : 280338,POLL PERCENTAGE  : 51.64%  VALID VOTES ,: 267870
Constituency  : 37 . BURDWAN,"",""
1 . CHATTERJEE SOMNATH,M CPM 203645,56.72%
2 . BHOLANATH SEN,M INC 139565,38.87%
3 . DASARATHI TAH,M NCO 15855,4.42%
ELECTORS : 577512 VOTERS  : 372040,POLL PERCENTAGE  : 64.42%  VALID VOTES ,: 359065
Constituency  : 38 . KATWA,"",""
1 . SAROJ MUKHERJEE,M CPM 210422,56.91%
2 . DWAIPAYAN SEN,M INC 141935,38.39%
3 . ROY BHAKTA CHANDRA,M NCO 17380,4.70%
ELECTORS : 530377 VOTERS  : 382733,POLL PERCENTAGE  : 72.16%  VALID VOTES ,: 369737
Constituency  : 39 . BOLPUR,"",""
1 . SARADISH ROY,M CPM 115591,45.39%
rptDetailedResults - 89 of  95,196,""


We,st Bengal,""
2 . PHULRENU GUHA,M INC 78966,31.01%
3 . ADHYAPAK OSMAN GHANI,M FBL 26429,10.38%
4 . BHUPAL CHANDRA BOSE,M BAC 21855,8.58%
5 . BIVA MITRA,M NCO 8081,3.17%
6 . GOPEN LAHIRY,M IND 3762,1.48%
ELECTORS : 513097 VOTERS  : 270782,POLL PERCENTAGE  : 52.77%  VALID VOTES ,: 254684
Constituency  : 40 . BIRBHUM (SC),"",""
1 . GADADHAR SAHA,M CPM 80712,39.59%
2 . KANAI SAHA,M INC 72327,35.47%
3 . SANKAR BAURI,M FBL 40176,19.70%
4 . SRISTI DHAR JOSH,M NCO 10675,5.24%
ELECTORS : 491845 VOTERS  : 215720,POLL PERCENTAGE  : 43.86%  VALID VOTES ,: 203890
Himac,hal Pradesh,""
Constituency  : 1 . SIMLA (SC),"",""
1 . PARTAP SINGH,M INC 136789,87.44%
2 . RUP SINGH PHUL,M NCO 9238,5.91%
3 . THALLU RAM,M LRP 8290,5.30%
4 . TELU RAM,M IND 1316,0.84%
5 . SARAN DASS,M IND 796,0.51%
ELECTORS : 420268 VOTERS  : 160840,POLL PERCENTAGE  : 38.27%  VALID VOTES ,: 156429
Constituency  : 2 . MANDI,"",""
1 . VIRBHADRA SINGH,M INC 114957,71.95%
2 . MANDHAR LAL,M LRP 25780,16.14%
3 . GAURI PRASHAD,M NCO 6344,3.97%
4 . NAWAL THAKUR,M IND 4914,3.08%
5 . MAHAVR PRASHAD,M IND 4587,2.87%
6 . TULSI RAM,M IND 3182,1.99%
ELECTORS : 449572 VOTERS  : 164193,POLL PERCENTAGE  : 36.52%  VALID VOTES ,: 159764
Constituency  : 3 . KANGRA,"",""
1 . VIKRAM CHAND,M INC 111276,65.97%
2 . SARWAN KUMAR,M BJS 40388,23.94%
3 . PARAS RAM,M CPI 11249,6.67%
4 . BUDHI PRAKASH,M SWA 5767,3.42%
ELECTORS : 409838 VOTERS  : 174472,POLL PERCENTAGE  : 42.57%  VALID VOTES ,: 168680
Constituency  : 4 . HAMIRPUR,"",""
1 . NARAIN CHAND,M INC 153937,78.07%
2 . JAGDEV CHAND,M BJS 32154,16.31%
3 . HANS RAJ,M NCO 4760,2.41%
4 . MUNSHI RAM,M IND 4717,2.39%
5 . GIAN SINGH,M IND 1621,0.82%
rptDetailedResults - 90 of  95,197,""


Himac,hal Pradesh,""
ELECTORS : 428989 VOTERS  : 204222,POLL PERCENTAGE  : 47.61%  VALID VOTES ,: 197189
A An,d N Islands,""
Constituency  : 1 . A AND N ISLANDS,"",""
1 . K .R. GANESH,M INC 27373,61.48%
2 . P. K. S. PRASAD,M IND 10040,22.55%
3 . RAMESH CHANDRA MUZUMDAR,M IND 4820,10.83%
4 . PABITRA KUMAR BISWAS,M IND 1156,2.60%
5 . SAMAR SOM,M IND 1136,2.55%
ELECTORS : 63122 VOTERS  : 44531,POLL PERCENTAGE  : 70.55%  VALID VOTES ,: 44525
Ch,andigarh,""
Constituency  : 1 . CHANDIGARH,"",""
1 . AMAR NATH VIDYALANKAR,M INC 48335,66.85%
2 . SHRI CHAND GOYAL,M BJS 16854,23.31%
3 . KANTI PRAKASH,M IND 4697,6.50%
4 . ROOP CHAND,M IND 917,1.27%
5 . RAVI MAYOR,M IND 370,0.51%
6 . OM PRAKASH CHOPRA,M IND 265,0.37%
7 . MOHINDER SINGH,M IND 239,0.33%
8 . MAHABIR SINGH,M IND 199,0.28%
9 . BALDEV RAJ KAPOOR,M VHP 153,0.21%
10 . MOHAN SINGH DUGAL,M IND 148,0.20%
11 . RAM PIARA,M IND 125,0.17%
ELECTORS : 116685 VOTERS  : 73418,POLL PERCENTAGE  : 62.92%  VALID VOTES ,: 72302
D An,d N Haveli,""
Constituency  : 1 . D AND N HAVELI (ST),"",""
1 . RAMUBHAI RAVJIBHAI PATEL,M INC 8484,39.17%
2 . SAMJIBHAI RUPJIBHAI DELKAR,M NCO 7138,32.96%
3 . BHADIA NAVASHA GOND,M CPM 6036,27.87%
ELECTORS : 33012 VOTERS  : 23037,POLL PERCENTAGE  : 69.78%  VALID VOTES ,: 21658
"",Delhi,""
Constituency  : 1 . NEW DELHI,"",""
1 . MUKUL BANERJI,M INC 81867,64.38%
2 . M. L. SONDHI,M BJS 37334,29.36%
3 . S. MADHUSUDHAN,M IND 5108,4.02%
4 . PARKASH CHAND,M IND 460,0.36%
5 . BRIJ MOHAN TOOFAN,M PSP 422,0.33%
6 . BRAHMJEET,M IND 315,0.25%
7 . KRISHAN KUMAR,M IND 288,0.23%
8 . MOHINDER SINGH CHHABRA,M IND 238,0.19%
9 . SHYAM SINGH RAWAT,M IND 200,0.16%
rptDetailedResults - 91 of  95,198,""


"",Delhi,""
10 . K .G. KAPOOR,M IND 176,0.14%
11 . NAROTAM SINGH BINDRA,M IND 174,0.14%
12 . S SAMPATH,M IND 166,0.13%
13 . GURDAS SINGH,M IND 153,0.12%
14 . SITAL A. K. DAR,M IND 139,0.11%
15 . PREM CHAND,M IND 125,0.10%
ELECTORS : 217319 VOTERS  : 128700,POLL PERCENTAGE  : 59.22%  VALID VOTES ,: 127165
Constituency  : 2 . SOUTH DELHI,"",""
1 . SHASHI BHUSHAN,M INC 168406,62.38%
2 . BALRAJ MADHOK,M BJS 96816,35.86%
3 . G. V. SATYANARAYANA,M IND 1273,0.47%
4 . KALI RAM,M IND 886,0.33%
5 . RAM MOHAN DUBEY,M PSP 766,0.28%
6 . INDER SEN,M HMS 545,0.20%
7 . SOMA DUTT JOSHI,M IND 533,0.20%
8 . GHANSHAM SHARMA SHASTRI,M IND 411,0.15%
9 . KHUSHVINDER SINGH BAINS,M IND 325,0.12%
ELECTORS : 408392 VOTERS  : 272517,POLL PERCENTAGE  : 66.73%  VALID VOTES ,: 269961
Constituency  : 3 . OUTER DELHI,"",""
1 . DALIP  SINGH,M INC 142222,66.09%
2 . MIR SINGH,M BJS 29920,13.90%
3 . TRILOK CHAND SHARMA,M BKD 25227,11.72%
4 . SATYA,M NCO 10707,4.98%
5 . JAI NARAIN MATHUR,M IND 1455,0.68%
6 . SHAM LAL GAUR,M IND 1379,0.64%
7 . GANPAT RAM,M FBL 1367,0.64%
8 . BHAGWAN SINGH,M VHP 1331,0.62%
9 . MEHAR CHAND,M SSP 907,0.42%
10 . MUNSHI RAM,M IND 693,0.32%
ELECTORS : 348585 VOTERS  : 219317,POLL PERCENTAGE  : 62.92%  VALID VOTES ,: 215208
Constituency  : 4 . EAST DELHI,"",""
1 . H. K. L. BHAGAT,M INC 146632,64.12%
2 . HARDYAL DEVGUN,M BJS 72382,31.65%
3 . FATEH SINGH,M NCO 5717,2.50%
4 . KISHAN SINGH,M IND 1673,0.73%
5 . KESHAV DEV,M SWA 1279,0.56%
6 . ABDUL JABBAR,M IND 1002,0.44%
ELECTORS : 358046 VOTERS  : 232070,POLL PERCENTAGE  : 64.82%  VALID VOTES ,: 228685
Constituency  : 5 . CHANDNI CHOWK,"",""
1 . SUBHADRA JOSHI,M INC 88907,64.15%
2 . RAM GOPAL SHALWALE,M BJS 43684,31.52%
3 . PARTAP SINGH,M NCO 2454,1.77%
rptDetailedResults - 92 of  95,199,""


"",Delhi,""
4 . IMDAD SABRI,M IND 1975,1.42%
5 . SANWAL DAS GUPTA,M SSP 498,0.36%
6 . ZULFIQAR ALI,M IND 292,0.21%
7 . M. NOORUDDIN,M VHP 220,0.16%
8 . BALWANT SINGH,M IND 174,0.13%
9 . PHOOL CHAND,M IND 167,0.12%
10 . PURAN LAL LAKHAN PAL,M IND 124,0.09%
11 . MATU RAM,M IND 105,0.08%
ELECTORS : 194732 VOTERS  : 140186,POLL PERCENTAGE  : 71.99%  VALID VOTES ,: 138600
Constituency  : 6 . DELHI SADAR,"",""
1 . AMAR NATH CHAWLA,M INC 98108,62.53%
2 . KANWAR LAL GUPTA,M BJS 55305,35.25%
3 . F. R. KHAN,M IND 2031,1.29%
