ANDHRA PRADESH,"","","","",""
Constituency  : 22 . CALCUTTA NORTH EAS,T,"","","",""
4 . MD. SALIM,M 46,GEN CPM,283700,727,284427
"1 . AJIT KUMAR PANJA (250, CHITTARANJAN ",M 67,GEN AITC,210318,329,210647
"AVENUE, KOLKATA-700 006)","","","","",""
3 . INDIRA MUKHERJEE ( MOUSHUMI ,F 45,GEN INC,56397,52,56449
CHATTERJEE),"","","","",""
"5 . AJIT KUMAR PANJA ( MAMUDPUR, P.S- ",M 47,GEN IND,4791,1,4792
"CHANDRAKONA, GHATAL, WEST MEDINIPUR)","","","","",""
10 . PINTU KUNDU,M 30,GEN IND,4180,0,4180
7 . DEBOJYOTI BASU,M 39,GEN IND,2625,1,2626
2 . CHANDRA PRAKASH DUBEY,M 47,GEN BSP,2226,0,2226
9 . MAHUA ROY,F 39,GEN IND,1311,0,1311
6 . ANGSHUMAN PAUL,M 27,GEN IND,1308,1,1309
8 . IMTIAZ AHMED,M 59,GEN IND,918,0,918
"",TOTAL:,"",567774,1111,568885
Constituency  : 23 . CALCUTTA SOUTH,"","","","",""
3 . MAMATA BANERJEE,F 48,GEN AITC,392964,597,393561
4 . RABIN DEB,M 55,GEN CPM,293787,1345,295132
2 . NAFISA ALI,F 46,GEN INC,60347,30,60377
11 . SUJIT KUMAR ROY,M 64,GEN IND,4782,0,4782
1 . KUSHA RAM,M 77,SC BSP,4429,2,4431
5 . BANDANA DAS,F 46,GEN IND,4129,1,4130
8 . MUKUL PAUL,M 44,GEN IND,2524,0,2524
9 . RANJIT BANERJEE,M 46,GEN IND,2306,0,2306
6 . BARNALI MUKHERJEE,F 31,GEN IND,2257,1,2258
10 . SANTU MUKHERJEE,F 27,GEN IND,1708,0,1708
7 . BHUSAN MONDAL,M 61,SC IND,1533,0,1533
"",TOTAL:,"",770766,1976,772742
Constituency  : 24 . HOWRAH,"","","","",""
4 . SWADESH CHAKRABORTTY,M 61,GEN CPM,487633,1811,489444
1 . DR. BIKRAM SARKAR,M 65,SC AITC,242071,436,242507
3 . SULTAN SINGH,M 60,GEN INC,151967,133,152100
14 . MANTU DAS,M 30,SC IND,5788,0,5788
5 . ANUP DEY,M 27,GEN JD(S),4013,0,4013
11 . PRASADI RAM,M 65,SC IND,2927,0,2927
2 . RABINDRA KUMAR JAISWAL,M 44,GEN BSP,2861,3,2864
13 . MONORANJAN POLLEY,M 42,SC IND,2445,0,2445
12 . BIMAL MONDAL,M 32,SC IND,2313,0,2313
6 . ALOKE GHOSH,M 52,GEN IND,2012,1,2013
10 . PANCHU GOPAL BAGANI,M 45,SC IND,1770,1,1771
8 . GOUTAM MONDAL,M 45,GEN IND,1521,0,1521
9 . GAUTAM SAHA,M 33,SC IND,1262,1,1263
7 . GOPAL CHANDRA MODI,M 58,ST IND,663,0,663
"",TOTAL:,"",909246,2386,911632


WEST BENGAL,"","","","",""
Constituency  : 25 . ULUBERIA,"","","","",""
4 . HANNAN MOLLAH,M 58,GEN CPM,422818,1931,424749
2 . RAJIB BANERJEE,M 36,GEN AITC,272248,386,272634
1 . KAZI ABDUL RAJJAK,M 67,GEN INC,124183,143,124326
8 . SNEHANSHU MAITY,M 35,SC IND,8785,0,8785
5 . DILIP KUMAR HAIT,M 40,SC IND,6687,0,6687
3 . SANDHYA MANDAL,F 49,SC BSP,6677,0,6677
7 . BHARAT CHANDRA MANNA,M 54,SC IND,4030,0,4030
6 . BAIDYA NATH CHOWDHURY,M 68,SC IND,3658,0,3658
"",TOTAL:,"",849086,2460,851546
Constituency  : 26 . SERAMPORE,"","","","",""
3 . SANTASRI CHATTERJEE,M 64,GEN CPM,401765,2317,404082
1 . AKBAR ALI KHANDOKER,M 47,GEN AITC,383535,860,384395
2 . KESTO MUKHERJEE,M 58,GEN INC,124851,169,125020
10 . SUKUMAR MALIK,M 33,SC IND,9806,2,9808
4 . SABITRI DAS,F 47,SC BSP,6370,2,6372
8 . DILIP BHATTACHARYA,M 61,GEN IND,5394,6,5400
7 . AVASH MUNSHI,M 38,GEN IND,3664,0,3664
9 . BIDYUT RAUT,M 57,GEN IND,3021,0,3021
5 . INDRADEO RAY,M 44,GEN SP,2845,0,2845
6 . SURESH NAYAK,M 33,GEN JD(S),1640,1,1641
"",TOTAL:,"",942891,3357,946248
Constituency  : 27 . HOOGHLY,"","","","",""
4 . RUPCHAND PAL,M 56,GEN CPM,492968,3922,496890
2 . INDRANI MUKHERJEE,F 50,GEN AITC,328708,1216,329924
1 . ASOK KUMAR DAS,M 56,GEN INC,70083,90,70173
5 . KESHAB CHANDRA SOREN,M 51,ST JDP,16927,4,16931
3 . MATILAL MANDAL,M 62,SC BSP,10997,4,11001
"",TOTAL:,"",919683,5236,924919
Constituency  : 28 . ARAMBAGH,"","","","",""
1 . ANIL BASU,M 59,GEN CPM,741335,3129,744464
3 . SWAPAN KUMAR NANDI,M 52,GEN BJP,151569,393,151962
2 . DATTA PRADIP,M 47,GEN INC,68282,132,68414
"",TOTAL:,"",961186,3654,964840
Constituency  : 29 . PANSKURA,"","","","",""
1 . GURUDAS DASGUPTA,M 67,GEN CPI,538757,2756,541513
3 . HEMA CHOUBEY,F 30,GEN AITC,261376,659,262035
2 . NAZIM AHMED,M 55,GEN INC,70937,69,71006
"",TOTAL:,"",871070,3484,874554


WEST BENGAL,"","","","",""
Constituency  : 30 . TAMLUK,"","","","",""
3 . SETH LAKSHMAN CHANDRA,M 54,SC CPM,504273,2955,507228
2 . ADHIKARI SUVENDU,M 34,GEN AITC,448441,1407,449848
4 . SUDARSAN PANJA,M 55,GEN INC,34752,42,34794
1 . AJIT DAS,M 73,SC BSP,14087,0,14087
7 . MANAB BERA,M 56,GEN IND,13323,16,13339
8 . HOSSAIN MAHMUD SHAIKH,M 45,GEN IND,6239,0,6239
5 . TRILOCHAN KUILA,M 44,GEN SP,6082,0,6082
6 . BHAKTI ADHIKARY,M 40,GEN IND,3651,1,3652
"",TOTAL:,"",1030848,4421,1035269
Constituency  : 31 . CONTAI,"","","","",""
4 . PRASANTA PRADHAN,M 63,GEN CPM,461623,3120,464743
3 . NITISH SENGUPTA,M 68,GEN AITC,403604,1949,405553
2 . KSHITINDRA MOHAN SAHOO,M 59,GEN INC,25963,47,26010
6 . JIBAN DAS,M 48,GEN IND,11694,13,11707
5 . ADHAR CHANDRA NAHAL,M 58,GEN IND,9676,0,9676
1 . ASALATA MAJUMDAR,F 63,SC BSP,9083,2,9085
"",TOTAL:,"",921643,5131,926774
Constituency  : 32 . MIDNAPORE,"","","","",""
2 . PRABODH PANDA,M 58,GEN CPI,477478,2556,480034
4 . RAHUL ( BISWAJIT) SINHA,M 39,GEN BJP,318394,880,319274
1 . NARAYAN CHANDRA PARIA,M 41,GEN INC,68240,98,68338
7 . PANCHANAN PRADHAN,M 54,GEN IND,10230,13,10243
3 . MADHUMANTI SENGUPTA,F 50,GEN NCP,9898,3,9901
8 . MRITUNJOY CHAKRABORTY,M 39,GEN IND,9440,0,9440
5 . ASIT KUMAR KHATUA,M 27,GEN JKP(N),7248,1,7249
6 . LALIT KUMAR JAISWAL,M 34,GEN SHS,4020,0,4020
"",TOTAL:,"",904948,3551,908499
Constituency  : 33 . JHARGRAM (ST),"","","","",""
2 . RUPCHAND MURMU,M 56,ST CPM,506706,2339,509045
1 . NITYANANDA HEMBRAM,M 69,ST AITC,157392,310,157702
3 . KHAGENDRA NATH HEMBROM,M 56,ST JKP(N),57581,69,57650
4 . MONGAL SOREN,M 26,ST JMM,37912,9,37921
7 . SURJA MANDI,M 42,ST IND,13330,8,13338
5 . MASANG HEMRAM,M 31,ST IND,10220,3,10223
6 . LEBA CHAND TUDU,M 55,ST IND,9422,11,9433
"",TOTAL:,"",792563,2749,795312


WEST BENGAL,"","","","",""
Constituency  : 34 . PURULIA,"","","","",""
2 . BIR SINGH MAHATO,M 57,GEN AIFB,339612,1445,341057
4 . SHANTIRAM MAHATO,M 51,GEN INC,195098,241,195339
1 . NIYATI MAHATO,F 39,GEN AITC,105059,68,105127
3 . MIHIR KUMAR RAJWAR,M 48,SC BSP,14018,3,14021
11 . PRANATI BHATTACHARYA,F 54,GEN IND,13015,5,13020
5 . AJOY KUMAR TUDU,M 49,ST JDP,8760,2,8762
10 . NILKAMAL MAHATO,M 65,GEN IND,5695,4,5699
7 . GOMASTA PRASAD SOREN,M 60,ST JKP,3663,1,3664
8 . THAKUR DAS KISKU,M 45,ST AMB,3536,0,3536
6 . ANIL KUMAR CHOUDHURY,M 38,GEN JD(U),3110,1,3111
9 . DHIREN CHANDRA RAJAK,M 46,SC JKP(N),2883,0,2883
"",TOTAL:,"",694449,1770,696219
Constituency  : 35 . BANKURA,"","","","",""
1 . ACHARIA BASUDEB,M 62,GEN CPM,414639,3159,417798
2 . DEB PRASAD KUNDU ( TARA),M 55,GEN AITC,187007,462,187469
9 . BHASKAR CHANDRA BHADRA,M 67,GEN IND,23533,20,23553
6 . NATABAR BAGDI,M 57,SC PDS,21295,11,21306
7 . BALARAM MAHATO,M 33,GEN JMM,18505,3,18508
8 . RAHUL SEN,M 41,GEN SP,8568,0,8568
3 . MOTILAL MURMU,M 57,ST BSP,7883,9,7892
4 . ABHIRAM BESRA,M 36,ST JDP,6403,8,6411
5 . GOPINATH MANDI,M 54,ST AMB,3980,2,3982
"",TOTAL:,"",691813,3674,695487
Constituency  : 36 . VISHNUPUR (SC),"","","","",""
4 . SUSMITA BAURI,F 29,SC CPM,515705,2802,518507
3 . JANARDAN SAHA,M 35,SC AITC,186203,475,186678
1 . ACHINTYA MAJHI,M 38,SC INC,61707,86,61793
5 . SRABAN MONDAL,M 35,SC IND,28991,18,29009
2 . AJOY BAURI,M 40,SC BSP,10625,12,10637
"",TOTAL:,"",803231,3393,806624
Constituency  : 37 . DURGAPUR (SC),"","","","",""
4 . SUNIL KHAN,M 57,SC CPM,502964,2286,505250
3 . SHIB NARAYAN SAHA,M 54,SC BJP,227290,452,227742
1 . DHIBAR SHOVA,F 49,SC INC,72325,94,72419
5 . UMAKANTA BHAKAT,M 58,SC SJP(R),15051,0,15051
7 . RABINDRANATH BOURI,M 34,SC IND,12364,0,12364
6 . BANSHI LOHAR,M 49,SC IND,8777,2,8779
2 . MOHAN CH. BOURI,M 47,SC BSP,6006,5,6011
"",TOTAL:,"",844777,2839,847616


WEST BENGAL,"","","","",""
Constituency  : 38 . ASANSOL,"","","","",""
3 . BIKASH CHOWDHURY,M 69,GEN CPM,368755,1077,369832
1 . GHATAK MOLOY,M 46,GEN AITC,245209,305,245514
2 . TAPAS BANERJEE,M 50,GEN INC,70847,20,70867
8 . SUNIL MUKHERJEE,M 69,GEN IND,12552,0,12552
4 . MANIK LAL BAURI,M 63,SC BSP,8830,0,8830
6 . PRATAP SINGH,M 44,GEN SP,6828,0,6828
7 . SAILENDRA NATH BHATTACHARYYA,M 47,GEN IND,6286,0,6286
5 . ATANU CHAKRAVARTY,M 46,GEN CPI(ML)(L),4488,1,4489
"",TOTAL:,"",723795,1403,725198
Constituency  : 39 . BURDWAN,"","","","",""
4 . NIKHILANANDA SAR,M 66,GEN CPM,669547,3544,673091
1 . ANINDYA GOPAL MITRA,M 55,GEN BJP,201355,385,201740
2 . CHAMPAK GARAI,M 49,GEN INC,88056,161,88217
5 . SHANTI MURMU,F 39,GEN JDP,21557,3,21560
3 . DINESH CHANDRA SIKDAR,M 37,SC BSP,12413,3,12416
"",TOTAL:,"",992928,4096,997024
Constituency  : 40 . KATWA,"","","","",""
2 . MAHBOOB ZAHEDI,M 72,GEN CPM,492410,2306,494716
1 . AHMED SULTAN,M 47,GEN AITC,350609,758,351367
6 . SAIFUDDIN CHOUDHURY,M 52,GEN PDS,60418,275,60693
12 . HOSSAIN AMJAD,M 52,GEN IND,14685,0,14685
3 . SUSIL SARKAR,M 52,SC BSP,10319,4,10323
11 . SHYAMSUNDAR DAS,M 46,SC IND,8854,3,8857
5 . SALIL DUTTA,M 44,GEN CPI(ML)(L),6287,3,6290
7 . SWAPAN BHATTACHARYA,M 52,GEN SHS,5435,7,5442
10 . RINA MONDAL,F 28,SC IND,3906,1,3907
4 . KAILASH SHARMA,M 50,GEN SP,3539,2,3541
9 . MOHAMMAD ZAKARIA,M 46,GEN IND,3361,1,3362
8 . BABLU CHANDRA DAS,M 33,GEN IND,3080,0,3080
"",TOTAL:,"",962903,3360,966263
Constituency  : 41 . BOLPUR,"","","","",""
1 . CHATTERJEE SOMNATH,M 74,GEN CPM,502910,1926,504836
3 . DR. NIRMAL KUMAR MAJI,M 42,SC AITC,194158,373,194531
2 . DHANANJOY GHOSH,M 47,GEN INC,48700,56,48756
6 . BUDHEN SOREN,M 56,ST IND,9859,1,9860
4 . BHABOTOSH MANDAL,M 40,SC BSP,6558,3,6561
5 . BIJOY DOLUI,M 32,SC IND,5511,4,5515
"",TOTAL:,"",767696,2363,770059


WEST BENGAL,"","","","",""
Constituency  : 42 . BIRBHUM (SC),"","","","",""
4 . RAM CHANDRA DOME,M 46,SC CPM,370610,1684,372294
3 . GOPAL CHANDRA DAS,M 35,SC INC,180305,377,180682
1 . ARJUN SAHA,M 35,SC BJP,139776,420,140196
6 . BRAJA MOHON DAS,M 62,SC IND,14750,12,14762
5 . CHINTA SARKAR,F 30,SC JD(S),9591,3,9594
2 . KARTIK CHANDRA DAS,M 51,SC BSP,6528,5,6533
"",TOTAL:,"",721560,2501,724061
CHHATTISGARH,"","","","",""
Constituency  : 1 . SURGUJA (ST),"","","","",""
2 . NAND KUMAR SAI,M 65,ST BJP,356952,156,357108
1 . KHELSAY SINGH,M 56,ST INC,253598,58,253656
8 . RAMLAKHAN,M 60,ST IND,19474,0,19474
3 . RAMNARAYAN SINGH AYAM,M 35,ST BSP,16211,3,16214
4 . DR. L. S.  UDAY,M 34,ST GGP,11185,1,11186
7 . PRAVIN KUMAR,M 27,ST IND,7461,0,7461
6 . BERNADATE,F 55,ST JMM,5908,1,5909
5 . NIRMALA,F 35,ST SP,5691,0,5691
"",TOTAL:,"",676480,219,676699
Constituency  : 2 . RAIGARH (ST),"","","","",""
3 . VISHNUDEO SAI,M 39,ST BJP,328946,111,329057
2 . RAMPUKAR SINGH,M 63,ST INC,254784,30,254814
1 . KRIPA SHANKAR BHAGAT,M 29,ST BSP,27615,1,27616
5 . GOVIND SINGH NETI,M 46,ST GGP,21271,0,21271
4 . AMRIT TIRKEY,M 28,ST SP,15674,3,15677
"",TOTAL:,"",648290,145,648435
Constituency  : 3 . JANJGIR,"","","","",""
1 . KARUNA SHUKLA,F 52,GEN BJP,303432,223,303655
2 . DR. CHARANDAS MAHANT,M 48,GEN INC,292241,85,292326
3 . MURTIRAMSAHU,M 54,GEN BSP,51873,28,51901
4 . DR.URMILA MARKO,F 41,ST GGP,22901,9,22910
16 . HAMID (ABDUL HAMID SIDDQIE),M 40,GEN IND,13441,0,13441
15 . DR. VIDYANAND TIWARI,M 64,GEN IND,7274,1,7275
14 . BADKURAM DHRUW,M 28,ST IND,5008,0,5008
11 . HEMLATA,F 25,ST YGP,4139,1,4140
13 . PRAMOD KUMAR,M 47,GEN IND,3263,0,3263
12 . PARSRAM YADAV,M 40,GEN IND,2511,0,2511
10 . SAHASRAM YADAV,M 50,GEN SP,2316,1,2317
9 . SHOBHA LAL PRAJAPTI,M 48,GEN LJNSP,1984,0,1984
8 . RAMDAS MAHANT,M 38,GEN CSP,1951,0,1951
6 . DHANRAJ PATEL,M 35,GEN AD,1833,0,1833
7 . BHAGWATI PRASAD SHUKLA GURUJI,M 63,GEN BPSGKD,1689,0,1689
5 . KANCHAN,F 42,GEN SAP,1494,0,1494
"",TOTAL:,"",717350,348,717698


CHHATTISGARH,"","","","",""
Constituency  : 4 . BILASPUR (SC),"","","","",""
1 . PUNNULAL MOHLE,M 52,SC BJP,324640,89,324729
2 . DR. BASANT PAHRE,M 43,SC INC,243153,23,243176
7 . SHEKHAR KUMAR BANJARE,M 29,GEN IND,15588,0,15588
3 . ENGG.RAMESHWAR KHARE,M 40,SC BSP,15404,2,15406
4 . DR. BHAGIRATHI KHUTE,M 47,SC GGP,11180,3,11183
6 . CHOTELAL SUMER,M 28,SC IND,7236,0,7236
5 . RAMLAL,M 43,SC SP,4106,1,4107
"",TOTAL:,"",621307,118,621425
Constituency  : 5 . SARANGARH (SC),"","","","",""
1 . GUHARAM AJGALLE,M 30,SC BJP,242462,113,242575
3 . PARASRAM BHARDWAJ,M 57,SC INC,183438,19,183457
2 . DAU RAM RATNAKAR,M 45,SC BSP,112975,29,113004
11 . RAMVILAS RATRE,M 61,SC IND,13315,0,13315
10 . RAMASHANKAR,M 34,SC IND,8727,0,8727
4 . ROHIT KUMAR CHAUHAN,M 65,SC SP,7109,0,7109
9 . DR. GOVIND CHOUHAN,M 26,SC IND,7069,2,7071
6 . SAHEBLAL CHAUHAN,M 38,SC AD,3703,0,3703
8 . KARAMCHAND SURYAWANSHI S/O SHRI ,M 35,SC IND,3249,0,3249
RAMU SURYAWANSHI,"","","","",""
5 . SHIV PRASAD,M 51,SC JD(U),3089,0,3089
7 . AWADHRAM BEHARA,M 31,SC IND,2608,0,2608
"",TOTAL:,"",587744,163,587907
Constituency  : 6 . RAIPUR,"","","","",""
1 . RAMESH BAIS,M 54,GEN BJP,375949,80,376029
2 . SHYAMACHARAN SHUKLA,M 77,GEN INC,246500,10,246510
3 . DR. HEERAMAN BANJARE,M 44,SC BSP,32252,0,32252
13 . DR. RAMKUMAR SIRMOR,M 57,GEN IND,14330,0,14330
12 . RADHESHYAM SEN,M 34,GEN IND,6192,0,6192
11 . MANMOHAN SINGH THAKUR (GIRDHARI ,M 35,GEN IND,2944,0,2944
PANDEY),"","","","",""
4 . BALRAM SINGH YADAV ALIAS BALLU ,M 34,GEN SP,2558,0,2558
BHAIYA,"","","","",""
8 . NANHA MARKANDEY,M 35,SC IND,2502,0,2502
10 . PATRAKAR BIMAL KUMAR SAHU SANDI ,M 40,GEN IND,1560,0,1560
BANGLA,"","","","",""
7 . KABEER BHAKT ASWANT DAS SAHU ,M 29,GEN IND,1410,0,1410
KARORPATI JEEVAN BIMA AGENT,"","","","",""
9 . PRAKASH GOLCHA (SARAFA SANSAD),M 45,GEN IND,1277,0,1277
5 . MADHUSUDAN MISHRA JI,M 37,GEN ABHM,992,0,992
6 . SEEDHERAM,M 43,SC GGP,961,0,961
"",TOTAL:,"",689427,90,689517


CHHATTISGARH,"","","","",""
Constituency  : 7 . MAHASAMUND,"","","","",""
1 . AJIT  JOGI,M 57,ST INC,414363,284,414647
3 . VIDHYA CHARAN SHUKLA,M 74,GEN BJP,295600,542,296142
10 . SULTAN SINGH SATNAM,M 56,GEN IND,20836,0,20836
2 . RAJENDRA KUMAR,M 33,GEN BSP,12001,6,12007
8 . GANPAT SARAIPALI,M 68,GEN IND,7519,0,7519
4 . TEN SINGH,M 39,GEN CSP,6808,1,6809
9 . DHARAMDAS MAHILANG,M 55,SC IND,5468,0,5468
7 . SHRIDHAR PATEL,M 38,GEN AD,3502,0,3502
5 . COMRED SHIKHA DAS (PATRAKAR),F 38,GEN LSWP,2416,0,2416
6 . SIYARAM DHARITLAHRE,M 32,SC ABHM,2086,0,2086
"",TOTAL:,"",770599,833,771432
Constituency  : 8 . KANKER (ST),"","","","",""
4 . SOHAN POTAI,M 47,ST BJP,273766,528,274294
2 . MRS. GANGA POTAI THAKUR,F 54,ST INC,200548,120,200668
5 . G.R.RANA,M 56,ST SP,28869,37,28906
1 . ARJUN SINGH THAKUR,M 38,ST BSP,17601,4,17605
3 . SUKHRANJAN USENDI,M 27,ST CPM,16478,1,16479
6 . SUNDARLAL NETAM,M 29,ST CSP,15933,3,15936
"",TOTAL:,"",553195,693,553888
Constituency  : 9 . BASTAR (ST),"","","","",""
1 . BALIRAM KASHYAP,M 67,ST BJP,212886,7,212893
2 . MAHENDRA KARMA,M 50,ST INC,158519,1,158520
3 . RAMNATH SARFE,M 45,ST CPI,30608,0,30608
8 . DASI BAI,F 49,ST IND,24556,0,24556
7 . CHANDRA SHEKHAR DHRUVA (SHEKHAR),M 36,ST IND,7465,0,7465
4 . LAXMINATH BHARTI,M 56,ST BSP,6856,0,6856
6 . SHIVRAM,M 28,ST CPI(ML)(L),5017,0,5017
5 . SHKUNTALA ATE,F 30,ST SP,4510,0,4510
"",TOTAL:,"",450417,8,450425
Constituency  : 10 . DURG,"","","","",""
1 . TARACHAND SAHU,M 57,GEN BJP,382423,334,382757
2 . BHUPESH BAGHEL,M 42,GEN INC,321139,150,321289
3 . SHRI MATAJI,M 39,GEN BSP,17929,6,17935
11 . MANHARAN SINGH CHHEDAIHA,M 34,ST IND,17927,1,17928
10 . BHARAT BHUSHAN PANDEY,M 42,GEN IND,8077,1,8078
9 . BALVINDER SINGH,M 50,GEN IND,3462,0,3462
8 . R. D. JOGANSH,M 63,SC IND,2209,0,2209
4 . KIRAN NONI URF KIRAN BETI,F 35,GEN IJP,2185,0,2185
5 . SHIEKH RASOOL ALIAS DADA BHAI,M 36,GEN SP,2155,0,2155
7 . ASHOK KUMAR RAJPUT,M 40,GEN IND,1988,0,1988
6 . ARUN JOSHI,M 34,SC IND,1829,0,1829
"",TOTAL:,"",761323,492,761815


CHHATTISGARH,"","","","",""
Constituency  : 11 . RAJNANDGAON,"","","","",""
2 . PRADEEP GANDHI,M 37,GEN BJP,313472,1048,314520
1 . DEVVRAT SINGH,M 33,GEN INC,299783,414,300197
7 . SANTRAM GOND (CHHEDIYA),M 26,ST IND,20414,5,20419
3 . MOCHI RAM GOND,M 54,ST BSP,13306,20,13326
6 . AAJU RAM CHANDRAVANSHI,M 62,GEN IND,7415,0,7415
5 . ROMAN KUMAR SAHU,M 35,GEN SP,5266,2,5268
4 . SMT. PUSHPA NAGDEV,F 40,SC RPI(KH),4789,1,4790
"",TOTAL:,"",664445,1490,665935
JHARKHAND,"","","","",""
Constituency  : 1 . RAJMAHAL (ST),"","","","",""
4 . HEMLAL MURMU,M 51,ST JMM,226410,1,226411
2 . THOMAS HANSDA,M 52,ST INC,223434,3,223437
3 . SOM MARANDI,M 40,ST BJP,192451,3,192454
1 . CHUNDA TUDU,M 42,ST BSP,14594,0,14594
5 . DILIP HEMBROM,M 25,ST IND,11546,0,11546
8 . SUKHLAL SOREN,M 28,ST IND,9908,0,9908
7 . RAMKSRISHNA SOREN,M 39,ST IND,7388,0,7388
6 . BABUDHAN SOREN,M 26,ST IND,5385,0,5385
"",TOTAL:,"",691116,7,691123
Constituency  : 2 . DUMKA (ST),"","","","",""
2 . SHIBU SOREN,M 59,ST JMM,339516,26,339542
3 . SONE LAL HEMBROM,M 60,ST BJP,224480,47,224527
1 . BAIJNATH MANJHI,M 26,ST BSP,13477,1,13478
4 . JONATHAN TUDU,M 43,ST AJSU,12324,1,12325
10 . SONA MURMU,F 51,ST IND,9132,0,9132
7 . SURUN SOREN,M 48,ST CPI(ML)(L),8039,0,8039
9 . KALI CHARAN DEHRI,M 60,ST IND,6285,0,6285
8 . KALESHWAR SOREN,M 31,ST IND,4358,0,4358
5 . MAIKEL MURMU,M 58,ST SP,3929,0,3929
6 . SAMUEL SOREN,M 60,ST LJNSP,3503,0,3503
"",TOTAL:,"",625043,75,625118


JHARKHAND,"","","","",""
Constituency  : 3 . GODDA,"","","","",""
3 . FURKAN ANSARI,M 52,GEN INC,373134,4,373138
2 . PRADEEP YADAV,M 38,GEN BJP,346371,13,346384
4 . SURAJ MANDAL,M 55,GEN JD(U),43836,1,43837
1 . JAI PRAKASH YADAV,M 43,GEN BSP,22875,0,22875
12 . SHAMIM AKHTAR,M 26,GEN IND,11061,0,11061
10 . NIRANJAN YADAV,M 28,GEN IND,5647,0,5647
5 . NOOR HASAN,M 30,GEN SAP,5641,0,5641
9 . AMRENDRA KUMAR PANDIT,M 32,GEN IND,5633,0,5633
6 . RADHESHYAM VERMA,M 42,GEN LJNSP,5159,0,5159
11 . PRADIP KUMAR MISHRA,M 44,GEN IND,4645,0,4645
8 . SHASHI SAURABH,M 31,GEN AD,3705,0,3705
7 . LEKHA NAND JHA,M 60,GEN SP,3630,1,3631
"",TOTAL:,"",831337,19,831356
Constituency  : 4 . CHATRA,"","","","",""
2 . DHIRENDRA AGARWAL,M 45,GEN RJD,121459,5,121464
1 . INDER SINGH NAMDHARI,M 60,GEN JD(U),102603,6,102609
3 . NAGMANI,M 40,GEN BJP,99659,3,99662
15 . RAMLAL ORAON,M 47,ST IND,51915,2,51917
6 . SURESH YADAV,M 36,GEN SP,14317,0,14317
4 . RAMPATI RANJAN,M 48,SC BSP,11201,0,11201
16 . DR. SITA RAM SINGH,M 40,GEN IND,8918,0,8918
5 . BIRJU RAM,M 39,SC CPI(ML)(L),8631,0,8631
14 . RAJ KUMAR SHARMA,M 29,GEN IND,4098,0,4098
13 . MUNESHWAR SINGH,M 68,GEN IND,2821,0,2821
8 . ABID ALI,M 34,GEN IND,2544,0,2544
12 . BHARAT PRASAD SINGH,M 64,GEN IND,1710,0,1710
11 . BINOD BIHARI,M 29,SC IND,1496,0,1496
7 . AWADH KISHORE SINGH,M 37,GEN IND,1461,0,1461
10 . BINDHYACHAL SINGH,M 48,GEN IND,1435,0,1435
9 . CHAMARI RAM,M 55,GEN IND,1220,0,1220
"",TOTAL:,"",435488,16,435504
Constituency  : 5 . KODARMA,"","","","",""
3 . BABULAL MARANDI,M 45,ST BJP,366646,10,366656
1 . CHAMPA VERMA,F 57,GEN JMM,211709,3,211712
7 . RAJ KUMAR YADAV,M 33,GEN CPI(ML)(L),136554,0,136554
2 . TILAKDHARI PRASAD SINGH,M 62,GEN INC,53806,0,53806
4 . MAHESH RAM,M 29,SC BSP,17053,0,17053
10 . RAM BALAK CHOUDHARY,M 37,GEN IND,14129,0,14129
8 . DEO CHARAN DAS,M 35,SC IND,9215,0,9215
6 . KRISHNADEO YADAV,M 46,GEN SP,5731,0,5731
5 . UMESH CHANDRA TRIVEDI,M 37,GEN JKP,5540,0,5540
9 . YOGENDRA KUMAR SINHA,M 36,GEN IND,5314,0,5314
"",TOTAL:,"",825697,13,825710


JHARKHAND,"","","","",""
Constituency  : 6 . GIRIDIH,"","","","",""
3 . TEK LAL MAHTO,M 52,GEN JMM,350249,6,350255
4 . RAVINDRA KUMAR PANDEY,M 45,GEN BJP,200460,1,200461
1 . INDERDEO MAHATO,M 39,GEN JD(U),81722,0,81722
9 . RAJ KISHORE MAHATO,M 57,GEN AJSU,32284,0,32284
2 . KAMAL SAHU,M 34,GEN BSP,13620,0,13620
12 . SANJAY KUMAR SINGH,M 35,GEN IND,9810,0,9810
6 . IBNUL HASAN BASRU,M 57,GEN CPI(ML)(L),6435,0,6435
5 . ABHAY KUMAR SINGH,M 26,GEN SP,5316,0,5316
10 . SUKHDEO MAHTO,M 36,GEN RLD,4229,0,4229
8 . KAILASH CHANDRA MAHTO,M 46,GEN JKP,3781,0,3781
7 . KIRAN RAJ,F 30,GEN LJNSP,3631,0,3631
11 . BUDHI NATH TIWARI,M 36,GEN IND,2834,0,2834
"",TOTAL:,"",714371,7,714378
Constituency  : 7 . DHANBAD,"","","","",""
1 . CHANDRA SHEKHAR DUBEY,M 62,GEN INC,355490,9,355499
3 . RITA VERMA,F 50,GEN BJP,236101,20,236121
6 . A. K. ROY,M 67,GEN MCO,147470,0,147470
18 . SAMRESH SINGH,M 62,GEN IND,106234,0,106234
4 . DINA BANDHU SINGH,M 51,GEN SLP(L),18628,0,18628
11 . DILIP BAURI,M 27,SC IND,11588,0,11588
13 . PYARE LAL MAHATO,M 25,GEN IND,8720,0,8720
16 . SHANKAR KUMAR MUKHERJEE,M 37,GEN IND,8140,0,8140
2 . JAGDISH KEWAT,M 25,GEN BSP,7712,0,7712
